booking_id,tourist_country,hotel_city,arrival_date,hotel_stars,meal_plan,room_type,nights,price_per_night,transport_type,booking_channel
B1803,UK,Colombo,2024-06-22,3,Room Only,Suite,4,8095.0,Flight,Online
B1804,UK,Galle,2024-10-08,4,Half Board,Suite,7,16410.0,Flight,Online
B1805,France,Colombo,2024-03-10,3,Full Board,Standard,2,8752.0,Flight,Travel Agency
B1806,India,Galle,2024-07-14,5,Half Board,Suite,3,24492.0,Taxi,Online
B1807,  China  ,Colombo ,2024-11-13,5,Room Only,Standard,5,26748.0,Bus,Agent
B1808,UK,Kandy ,2024-06-01,3,Full Board,Budget,1,7968.0,Flight,Agent
B1809,Australia,Galle,2024-09-24,4,Breakfast,Deluxe,7,14135.0,Flight,Agent
B1810,France,Kandy,2024-04-22,3,Room Only,Deluxe,1,8381.0,Flight,Online
B1811,UK,Kandy,2024-02-06,4,Full Board,Deluxe,7,15922.0,Taxi,Direct
B1812,  UK  ,Negombo,2024-11-10,4,Breakfast,Deluxe,5,13772.0,Flight,Direct
B1813,USA,Negombo,2024-08-03,4,Breakfast,Suite,5,15960.0,Taxi,Online
B1814,India,Galle,2024-02-26,3,Room Only,Suite,4,7727.0,Flight,Agent
B1815,Germany,Kandy,2024-06-23,4,Half Board,Standard,4,16062.0,Flight,Travel Agency
B1816,  UK  ,Colombo ,2024-05-29,4,Half Board,Deluxe,4,15819.0,Taxi,Agent
B1817,UK,Kandy,2024-02-01,5,Full Board,Budget,3,24421.0,Bus,Travel Agency
B1818,UK,Galle,2024-02-01,3,Room Only,Suite,3,7691.0,Train,Online
B1819,India,Colombo,2024-06-03,5,Half Board,Suite,6,23405.0,Flight,Agent
B1820,USA,Kandy,2024-09-27,4,Breakfast,Suite,2,15165.0,Bus,Online
B1821,UK,Kandy,2024-07-12,5,Breakfast,Standard,4,27227.0,Train,Direct
B1822,Australia,Kandy,2024-12-20,3,Half Board,Standard,2,8628.0,Taxi,Travel Agency
B1823,China,Colombo,2024-05-14,5,Full Board,Standard,2,22787.0,Bus,Direct
B1824,India,Colombo,2024-09-25,5,Breakfast,Suite,2,25388.0,Flight,Direct
B1825,Russia,Galle,2024-06-09,3,Half Board,Suite,4,7292.0,Taxi,Travel Agency
B1826,India,Kandy,2024-02-09,5,Room Only,Standard,7,26406.0,Bus,Agent
B1827,France,Galle,2024-03-07,4,Breakfast,Standard,1,15618.0,Train,Agent
B1828,UK,Kandy ,2024-07-08,5,Full Board,Suite,-5,-23103.0,Taxi,Online
B1829,  India  ,Kandy,2024-10-05,4,Room Only,Deluxe,3,16011.0,Taxi,Agent
B1830,UK,Kandy,2024-10-23,3,Breakfast,Standard,2,7247.0,Train,Travel Agency
B1831,USA,Colombo,2024-05-16,3,Full Board,Deluxe,4,8526.0,Flight,Travel Agency
B1832,Germany,Negombo,2024-01-10,3,Room Only,Suite,2,7913.0,Flight,Direct
B1833,India,Colombo,2024-04-04,4,Full Board,Standard,3,16250.0,Taxi,Agent
B1834,India,Kandy,2024-08-15,4,Breakfast,Budget,5,14166.0,Flight,Travel Agency
B1835,UK,Negombo,2024-11-11,5,Half Board,Budget,6,25518.0,Train,Agent
B1836,USA,Colombo,2024-02-14,3,Room Only,Suite,2,7756.0,Flight,Direct
B1837,India,Colombo,2024-08-08,5,Full Board,Suite,4,25729.0,Train,Travel Agency
B1838,India,Negombo ,2024-10-28,4,Half Board,Deluxe,1,14857.0,Flight,Travel Agency
B1839,USA,Negombo,2024-07-30,3,Breakfast,Budget,5,7216.0,Flight,Agent
B1840,USA,Negombo,2024-06-02,3,Room Only,Deluxe,3,8067.0,Flight,Agent
B1841,Russia,Colombo,2024-03-29,3,Breakfast,Standard,3,7307.0,Train,Direct
B1842,India,Negombo,2024-02-28,5,Breakfast,Deluxe,3,24142.0,Flight,Agent
B1843,France,Galle,2024-05-25,5,Breakfast,Standard,7,26378.0,Train,Agent
B1844,Australia,Kandy,2024-03-08,3,Room Only,Deluxe,5,8394.0,Train,Online
B1845,India,Colombo,2024-03-23,5,Room Only,Suite,7,24166.0,Taxi,Direct
B1846,China,Negombo,2024-03-01,3,Breakfast,Suite,4,7516.0,Taxi,Travel Agency
B1847,UK,Negombo,2024-07-15,3,Half Board,Budget,5,7525.0,Taxi,Direct
B1848,Germany,Colombo,2024-08-16,3,Breakfast,Budget,4,7795.0,Taxi,Agent
B1849,India,Colombo,2024-12-07,5,Full Board,Deluxe,4,23014.0,Train,Online
B1850,India,Galle,2024-01-14,3,Breakfast,Deluxe,3,8599.0,Bus,Online
B1851,UK,Galle,2024-06-18,4,Room Only,Deluxe,1,14312.0,Train,Online
B1852,UK,Galle,2024-09-21,4,Full Board,Suite,6,13918.0,Taxi,Agent
B1853,France,Colombo,2024-02-17,5,Breakfast,Deluxe,6,26489.0,Bus,Online
B1854,Russia,Colombo,2024-10-04,4,Full Board,Budget,4,14978.0,Taxi,Agent
B1855,USA,Kandy,2024-10-12,4,Half Board,Budget,3,16117.0,Flight,Agent
B1856,China,Negombo,2024-05-20,3,Half Board,Deluxe,6,8043.0,Train,Agent
B1857,India,Galle,2024-03-10,4,Breakfast,Budget,6,15023.0,Taxi,Travel Agency
B1858,UK,Colombo,2024-04-20,5,Half Board,Deluxe,1,26428.0,Taxi,Agent
B1859,France,Colombo,2024-02-24,5,Breakfast,Deluxe,6,26479.0,Taxi,Agent
B1860,India,Kandy,2024-04-06,5,Half Board,Standard,6,22563.0,Train,Agent
B1861,India,Kandy,2024-10-31,3,Room Only,Suite,4,7472.0,Taxi,Online
B1862,India,Galle ,2024-06-24,3,Half Board,Suite,2,7496.0,Taxi,Direct
B1863,UK,Colombo,2024-02-13,5,Breakfast,Standard,3,26315.0,Train,Agent
B1864,UK,Negombo ,2024-04-23,4,Room Only,Budget,4,16395.0,Train,Travel Agency
B1865,India,Kandy,2024-12-16,5,Full Board,Budget,4,27378.0,Train,Travel Agency
B1866,  USA  ,Kandy,2024-01-08,5,Half Board,Standard,4,23367.0,Bus,Travel Agency
B1867,China,Negombo ,2024-12-10,3,Breakfast,Standard,7,7856.0,Flight,Direct
B1868,India,Colombo,2024-04-12,5,Room Only,Suite,3,23880.0,Bus,Online
B1869,UK,Kandy,2024-07-17,5,Half Board,Suite,4,26971.0,Flight,Travel Agency
B1870,India,Colombo,2024-11-15,3,Half Board,Suite,7,7311.0,Bus,Direct
B1871,UK,Colombo,2024-09-10,5,Breakfast,Standard,3,25986.0,Flight,Agent
B1872,India,Galle,2024-02-09,4,Breakfast,Standard,3,14536.0,Bus,Agent
B1873,India,Kandy,2024-01-06,3,Half Board,Deluxe,7,8057.0,Train,Travel Agency
B1874,Germany,Colombo,2024-12-18,4,Breakfast,Standard,5,14801.0,Bus,Online
B1875,UK,Colombo,2024-09-13,4,Half Board,Suite,6,16330.0,Train,Online
B1876,India,Kandy,2024-01-09,3,Breakfast,Suite,5,7324.0,Taxi,Online
B1877,China,Galle ,2024-05-30,3,Full Board,Deluxe,3,7539.0,Flight,Travel Agency
B1878,USA,Galle,2024-06-28,4,Half Board,Suite,7,14902.0,Taxi,Agent
B1879,Australia,Galle,2024-07-07,5,Half Board,Budget,5,24363.0,Flight,Online
B1880,China,Kandy,2024-02-26,3,Half Board,Deluxe,1,8316.0,Taxi,Online
B1881,India,Negombo,2024-01-18,4,Room Only,Standard,6,14243.0,Bus,Travel Agency
B1882,UK,Kandy,2024-08-13,5,Breakfast,Budget,7,24522.0,Flight,Agent
B1883,India,Negombo,2024-10-21,5,Half Board,Budget,5,22580.0,Taxi,Travel Agency
B1884,India,Kandy,2024-01-24,4,Full Board,Standard,5,14744.0,Bus,Agent
B1885,France,Kandy,2024-09-03,4,Room Only,Deluxe,7,16482.0,Bus,Online
B1886,Germany,Colombo,2024-03-01,5,Full Board,Budget,3,25739.0,Taxi,Online
B1887,USA,Colombo,2024-07-19,3,Breakfast,Budget,7,7311.0,Train,Online
B1888,Germany,Colombo,2024-09-17,5,Room Only,Standard,4,23099.0,Train,Travel Agency
B1889,USA,Galle,2024-04-29,4,Room Only,Suite,6,16243.0,Flight,Travel Agency
B1890,India,Kandy,2024-05-29,3,Room Only,Standard,6,8312.0,Train,Online
B1891,  India  ,Galle,2024-11-23,5,Room Only,Budget,3,24293.0,Taxi,Travel Agency
B1892,UK,Kandy,2024-10-02,4,Breakfast,Budget,3,14275.0,Train,Direct
B1893,USA,Colombo,2024-05-05,3,Breakfast,Budget,4,8359.0,Flight,Travel Agency
B1894,UK,Kandy,2024-11-24,4,Breakfast,Budget,3,16149.0,Flight,Online
B1895,Australia,Kandy ,2024-12-02,3,Room Only,Deluxe,1,7519.0,Taxi,Online
B1896,Germany,Colombo,2024-11-18,4,Room Only,Suite,1,14110.0,Flight,Online
B1897,Germany,Kandy ,2024-07-31,5,Breakfast,Deluxe,7,23995.0,Bus,Online
B1898,UK,Kandy,2024-10-23,4,Breakfast,Suite,6,14326.0,Flight,Travel Agency
B1899,  Germany  ,Colombo ,2024-11-03,4,Room Only,Standard,7,14916.0,Taxi,Agent
B1900,UK,Colombo,2024-11-15,3,Full Board,Budget,6,8411.0,Train,Travel Agency
B1901,  India  ,Colombo ,2024-06-15,5,Full Board,Standard,6,23765.0,Taxi,Online
B1902,USA,Galle,2024-12-02,3,Half Board,Standard,6,8603.0,Train,Travel Agency
B1903,Australia,Colombo,2024-04-24,4,Half Board,Standard,1,14047.0,Bus,Travel Agency
B1904,USA,Colombo,2024-07-11,5,Full Board,Budget,2,27091.0,Bus,Agent
B1905,USA,Galle,2024-01-22,4,Half Board,Standard,6,15792.0,Bus,Online
B1906,USA,Galle,2024-05-22,5,Room Only,Standard,7,24500.0,Bus,Agent
B1907,Germany,Negombo,2024-05-07,5,Half Board,Deluxe,6,24500.0,Train,Agent
B1908,UK,Kandy,2024-08-25,5,Full Board,Deluxe,5,22868.0,Bus,Direct
B1909,Australia,Negombo,2024-03-30,3,Room Only,Deluxe,2,8167.0,Taxi,Agent
B1910,China,Colombo,2024-08-01,4,Room Only,Suite,5,15250.0,Train,Agent
B1911,Russia,Negombo,2024-11-03,5,Breakfast,Standard,2,24103.0,Taxi,Travel Agency
B1912,Germany,Kandy,2024-07-09,4,Room Only,Deluxe,1,14241.0,Train,Online
B1913,India,Kandy,2024-05-06,3,Half Board,Standard,5,8044.0,Train,Online
B1914,UK,Colombo,2024-02-04,4,Half Board,Budget,6,16436.0,Taxi,Travel Agency
B1915,USA,Colombo ,2024-06-05,5,Breakfast,Budget,7,23921.0,Flight,Agent
B1916,Germany,Kandy,2024-06-13,3,Full Board,Standard,1,8146.0,Taxi,Direct
B1917,UK,Galle,2024-12-23,3,Half Board,Budget,3,8193.0,Train,Online
B1918,France,Colombo,2024-09-05,4,Full Board,Budget,5,16329.0,Taxi,Agent
B1919,Russia,Galle,2024-01-18,5,Half Board,Suite,5,23158.0,Flight,Online
B1920,China,Colombo,2024-11-11,4,Full Board,Budget,5,14791.0,Bus,Travel Agency
B1921,Australia,Kandy,2024-05-28,3,Half Board,Standard,7,8703.0,Taxi,Direct
B1922,UK,Colombo,2024-04-09,4,Half Board,Suite,1,13538.0,Taxi,Travel Agency
B1923,UK,Negombo,2024-06-28,3,Breakfast,Suite,1,8412.0,Train,Online
B1924,  China  ,Galle,2024-11-01,5,Room Only,Standard,5,24921.0,Train,Travel Agency
B1925,UK,Colombo,2024-06-07,4,Full Board,Deluxe,5,15326.0,Bus,Travel Agency
B1926,Russia,Kandy,2024-03-06,3,Half Board,Budget,1,8306.0,Taxi,Travel Agency
B1927,  China  ,Galle,2024-11-18,3,Half Board,Budget,4,8312.0,Train,Direct
B1928,UK,Colombo,2024-11-05,3,Half Board,Budget,3,7754.0,Flight,Online
B1929,India,Galle,2024-11-13,4,Half Board,Standard,5,15499.0,Taxi,Online
B1930,UK,Colombo,2024-10-27,3,Room Only,Deluxe,3,8628.0,Flight,Direct
B1931,UK,Negombo,2024-12-30,5,Breakfast,Standard,1,26521.0,Flight,Agent
B1932,UK,Negombo ,2024-01-21,3,Half Board,Suite,6,8717.0,Flight,Travel Agency
B1933,India,Colombo,2024-12-23,4,Room Only,Suite,3,15576.0,Train,Agent
B1934,India,Colombo,2024-04-07,5,Full Board,Deluxe,3,26750.0,Flight,Travel Agency
B1935,Russia,Kandy ,2024-01-22,5,Breakfast,Budget,6,26078.0,Flight,Direct
B1936,UK,Negombo,2024-03-15,4,Full Board,Budget,1,14505.0,Bus,Direct
B1937,France,Colombo,2024-12-02,3,Room Only,Suite,1,7672.0,Taxi,Agent
B1938,China,Kandy,2024-01-04,4,Full Board,Deluxe,3,15633.0,Bus,Travel Agency
B1939,UK,Kandy,2024-12-13,3,Breakfast,Budget,4,8401.0,Bus,Travel Agency
B1940,Germany,Galle,2024-10-22,4,Full Board,Suite,7,14662.0,Taxi,Agent
B1941,India,Galle,2024-07-11,3,Half Board,Standard,1,7420.0,Taxi,Online
B1942,UK,Kandy ,2024-10-11,4,Room Only,Standard,4,15050.0,Flight,Direct
B1943,UK,Kandy ,2024-05-02,4,Room Only,Deluxe,1,13887.0,Flight,Travel Agency
B1944,Germany,Colombo,2024-04-20,5,Room Only,Budget,2,22793.0,Train,Online
B1945,China,Colombo,2024-12-18,3,Full Board,Deluxe,5,7947.0,Bus,Agent
B1946,France,Negombo,2024-01-22,3,Full Board,Budget,2,8580.0,Taxi,Direct
B1947,Australia,Galle,2024-05-11,4,Breakfast,Budget,3,14357.0,Bus,Direct
B1948,UK,Kandy,2024-11-18,5,Room Only,Suite,3,25646.0,Train,Direct
B1949,USA,Kandy,2024-07-26,3,Breakfast,Deluxe,2,7397.0,Taxi,Online
B1950,  UK  ,Negombo,2024-07-28,3,Full Board,Standard,3,8066.0,Flight,Travel Agency
B1951,China,Galle ,2024-07-26,3,Breakfast,Standard,3,8479.0,Flight,Direct
B1952,India,Colombo ,2024-01-03,3,Full Board,Standard,6,8361.0,Flight,Travel Agency
B1953,India,Colombo,2024-08-13,5,Room Only,Deluxe,2,23396.0,Bus,Online
B1954,India,Kandy,2024-01-29,5,Full Board,Deluxe,6,26226.0,Train,Online
B1955,Australia,Negombo,2024-10-25,3,Half Board,Suite,1,8116.0,Flight,Travel Agency
B1956,India,Galle,2024-10-24,3,Full Board,Deluxe,4,8616.0,Train,Agent
B1957,Germany,Kandy,2024-10-13,4,Full Board,Budget,3,15559.0,Flight,Agent
B1958,China,Galle,2024-02-15,5,Half Board,Standard,7,22529.0,Flight,Agent
B1959,India,Colombo ,2024-04-07,3,Full Board,Standard,7,8292.0,Train,Travel Agency
B1960,France,Negombo,2024-06-13,3,Breakfast,Suite,7,8633.0,Taxi,Travel Agency
B1961,  UK  ,Colombo,2024-08-30,3,Breakfast,Standard,6,8055.0,Bus,Agent
B1962,UK,Kandy,2024-05-08,5,Room Only,Budget,4,25584.0,Train,Agent
B1963,UK,Colombo,2024-12-03,3,Breakfast,Budget,7,8276.0,Bus,Direct
B1964,India,Colombo,2024-07-18,3,Full Board,Deluxe,4,8109.0,Flight,Agent
B1965,UK,Galle,2024-07-20,4,Breakfast,Standard,6,13964.0,Taxi,Agent
B1966,Germany,Colombo,2024-02-08,4,Room Only,Suite,4,16285.0,Taxi,Online
B1967,UK,Kandy ,2024-05-01,4,Room Only,Deluxe,5,14439.0,Bus,Agent
B1968,France,Kandy,2024-12-28,4,Room Only,Standard,4,14310.0,Taxi,Travel Agency
B1969,UK,Kandy,2024-03-11,4,Room Only,Suite,7,13979.0,Flight,Agent
B1970,Germany,Negombo,2024-11-20,4,Half Board,Suite,6,13712.0,Taxi,Direct
B1971,Germany,Colombo,2024-04-21,5,Full Board,Deluxe,7,27486.0,Flight,Direct
B1972,India,Kandy,2024-11-13,4,Half Board,Budget,7,14346.0,Train,Agent
B1973,India,Colombo,2024-03-08,5,Breakfast,Deluxe,4,23007.0,Flight,Agent
B1974,Australia,Kandy ,2024-11-29,3,Room Only,Deluxe,5,7661.0,Bus,Agent
B1975,UK,Galle,2024-08-11,5,Breakfast,Standard,2,26583.0,Bus,Travel Agency
B1976,Australia,Colombo,2024-07-22,5,Full Board,Suite,1,26736.0,Train,Agent
B1977,Germany,Kandy,2024-06-17,5,Half Board,Budget,4,25110.0,Taxi,Online
B1978,  USA  ,Kandy,2024-07-08,4,Half Board,Suite,6,16438.0,Bus,Travel Agency
B1979,Germany,Galle,2024-11-15,4,Full Board,Standard,6,15124.0,Flight,Travel Agency
B1980,  UK  ,Galle,2024-01-31,5,Breakfast,Suite,1,24420.0,Train,Online
B1981,Australia,Galle,2024-12-16,5,Full Board,Deluxe,3,24996.0,Taxi,Direct
B1982,Australia,Kandy,2024-03-29,4,Full Board,Suite,3,13517.0,Flight,Travel Agency
B1983,USA,Kandy,2024-09-28,3,Half Board,Budget,3,7314.0,Taxi,Direct
B1984,UK,Colombo,2024-06-03,4,Room Only,Suite,3,13514.0,Train,Agent
B1985,Russia,Colombo ,2024-04-29,4,Full Board,Budget,6,13690.0,Flight,Agent
B1986,China,Galle,2024-05-17,3,Breakfast,Suite,1,7477.0,Bus,Online
B1987,UK,Negombo,2024-05-22,5,Room Only,Standard,3,25839.0,Flight,Travel Agency
B1988,Germany,Kandy,2024-10-21,4,Breakfast,Deluxe,3,16470.0,Bus,Online
B1989,India,Colombo,2024-06-11,3,Full Board,Standard,3,8405.0,Taxi,Travel Agency
B1990,Russia,Kandy,2024-09-12,5,Breakfast,Deluxe,6,22594.0,Bus,Online
B1991,UK,Galle,2024-05-08,4,Breakfast,Budget,7,14199.0,Flight,Direct
B1992,USA,Colombo,2024-05-23,5,Room Only,Suite,2,26721.0,Train,Online
B1993,  India  ,Kandy,2024-05-26,5,Full Board,Suite,3,25548.0,Flight,Direct
B1994,USA,Negombo,2024-12-17,5,Breakfast,Standard,1,25004.0,Train,Direct
B1995,India,Kandy,2024-05-21,3,Full Board,Standard,2,8234.0,Train,Agent
B1996,USA,Kandy,2024-10-07,4,Half Board,Standard,4,14759.0,Taxi,Direct
B1997,France,Kandy,2024-12-24,3,Full Board,Suite,2,8549.0,Train,Online
B1998,Germany,Negombo,2024-02-16,4,Breakfast,Deluxe,7,13940.0,Taxi,Direct
B1999,India,Kandy,2024-01-12,4,Breakfast,Standard,2,14880.0,Train,Agent
B2000,China,Negombo,2024-01-14,3,Breakfast,Standard,4,8286.0,Flight,Online
