booking_id,tourist_country,hotel_city,arrival_date,hotel_stars,meal_plan,room_type,nights,price_per_night,transport_type,booking_channel,month,day_of_week,quarter,total_cost,spend_category
B1187,USA,Kandy,2024-10-06,3,Full Board,Suite,6,7447.0,Flight,Agent,10,Sunday,4,44682.0,Medium Spender
B1188,  Australia  ,Colombo,2024-05-02,3,Room Only,Budget,6,8548.0,Train,Travel Agency,5,Thursday,2,51288.0,High Spender
B1189,UK,Colombo,2024-03-11,5,Half Board,Deluxe,4,26279.0,Taxi,Online,3,Monday,1,105116.0,High Spender
B1190,UK,Galle ,2024-07-31,5,Room Only,Budget,2,25448.0,Train,Agent,7,Wednesday,3,50896.0,High Spender
B1191,USA,Kandy,2024-07-07,5,Breakfast,Suite,2,23261.0,Flight,Direct,7,Sunday,3,46522.0,Medium Spender
B1192,India,Galle,2024-11-07,4,Half Board,Standard,3,16193.0,Taxi,Online,11,Thursday,4,48579.0,Medium Spender
B1193,India,Negombo,2024-12-09,5,Full Board,Standard,2,23063.0,Taxi,Online,12,Monday,4,46126.0,Medium Spender
B1194,UK,Kandy ,2024-06-01,5,Breakfast,Deluxe,3,24818.0,Train,Direct,6,Saturday,2,74454.0,High Spender
B1195,UK,Galle,2024-06-19,3,Full Board,Suite,6,7723.0,Taxi,Agent,6,Wednesday,2,46338.0,Medium Spender
B1196,Germany,Galle,2024-12-07,3,Room Only,Budget,1,8564.0,Flight,Online,12,Saturday,4,8564.0,Low Spender
B1197,India,Kandy,2024-10-17,3,Room Only,Budget,3,7544.0,Train,Travel Agency,10,Thursday,4,22632.0,Medium Spender
B1198,India,Galle,2024-06-01,3,Room Only,Deluxe,2,7620.0,Train,Online,6,Saturday,2,15240.0,Low Spender
B1199,China,Colombo,2024-08-31,3,Room Only,Budget,1,8359.0,Taxi,Direct,8,Saturday,3,8359.0,Low Spender
B1200,Germany,Galle,2024-03-19,3,Room Only,Suite,6,7803.0,Flight,Travel Agency,3,Tuesday,1,46818.0,Medium Spender
B1201,UK,Colombo ,2024-01-23,5,Room Only,Deluxe,6,23907.0,Taxi,Agent,1,Tuesday,1,143442.0,High Spender
B1202,India,Negombo,2024-04-30,5,Full Board,Budget,6,22720.0,Taxi,Travel Agency,4,Tuesday,2,136320.0,High Spender
B1203,USA,Colombo,2024-02-15,5,Half Board,Suite,7,24862.0,Train,Direct,2,Thursday,1,174034.0,High Spender
B1204,Germany,Colombo,2024-11-23,4,Full Board,Standard,5,14705.0,Taxi,Direct,11,Saturday,4,73525.0,High Spender
B1205,China,Negombo,2024-12-11,5,Full Board,Deluxe,4,22932.0,Bus,Agent,12,Wednesday,4,91728.0,High Spender
B1206,Germany,Galle,2024-12-14,3,Room Only,Deluxe,5,8669.0,Train,Direct,12,Saturday,4,43345.0,Medium Spender
B1207,UK,Galle,2024-03-12,3,Full Board,Budget,7,7870.0,Flight,Online,3,Tuesday,1,55090.0,High Spender
B1208,India,Kandy,2024-03-25,5,Breakfast,Deluxe,4,23084.0,Bus,Travel Agency,3,Monday,1,92336.0,High Spender
B1209,UK,Kandy,2024-07-27,5,Room Only,Standard,6,25719.0,Train,Agent,7,Saturday,3,154314.0,High Spender
B1211,France,Colombo,2024-01-16,4,Room Only,Standard,2,15982.0,Flight,Online,1,Tuesday,1,31964.0,Medium Spender
B1212,India,Kandy,2024-07-25,3,Half Board,Deluxe,4,7799.0,Bus,Travel Agency,7,Thursday,3,31196.0,Medium Spender
B1213,China,Kandy,2024-12-13,4,Room Only,Suite,3,14554.0,Bus,Travel Agency,12,Friday,4,43662.0,Medium Spender
B1214,Germany,Colombo,2024-12-18,5,Half Board,Suite,1,24399.0,Taxi,Online,12,Wednesday,4,24399.0,Medium Spender
B1215,UK,Galle,2024-11-19,3,Full Board,Suite,6,7739.0,Taxi,Online,11,Tuesday,4,46434.0,Medium Spender
B1216,  USA  ,Kandy,2024-11-10,4,Room Only,Budget,6,13885.0,Flight,Travel Agency,11,Sunday,4,83310.0,High Spender
B1217,India,Kandy,2024-10-01,5,Room Only,Deluxe,5,23088.0,Taxi,Agent,10,Tuesday,4,115440.0,High Spender
B1218,UK,Colombo,2024-06-18,4,Room Only,Standard,7,13730.0,Taxi,Travel Agency,6,Tuesday,2,96110.0,High Spender
B1219,USA,Galle,2024-03-31,4,Room Only,Deluxe,2,14170.0,Taxi,Agent,3,Sunday,1,28340.0,Medium Spender
B1220,Australia,Colombo,2024-03-25,3,Breakfast,Budget,4,7993.0,Taxi,Online,3,Monday,1,31972.0,Medium Spender
B1221,  India  ,Kandy,2024-08-02,4,Room Only,Deluxe,4,15171.0,Taxi,Online,8,Friday,3,60684.0,High Spender
B1222,Australia,Kandy,2024-07-24,5,Breakfast,Standard,1,22620.0,Flight,Agent,7,Wednesday,3,22620.0,Medium Spender
B1223,Russia,Kandy,2024-05-14,4,Room Only,Standard,5,14739.0,Flight,Agent,5,Tuesday,2,73695.0,High Spender
B1224,USA,Kandy,2024-07-09,3,Room Only,Budget,5,8265.0,Flight,Direct,7,Tuesday,3,41325.0,Medium Spender
B1225,Australia,Negombo,2024-04-19,3,Full Board,Suite,4,7542.0,Train,Travel Agency,4,Friday,2,30168.0,Medium Spender
B1226,France,Colombo,2024-12-07,3,Breakfast,Budget,4,8021.0,Flight,Agent,12,Saturday,4,32084.0,Medium Spender
B1227,  France  ,Kandy,2024-04-25,4,Full Board,Budget,7,14795.0,Bus,Travel Agency,4,Thursday,2,103565.0,High Spender
B1228,Australia,Kandy,2024-11-06,3,Breakfast,Suite,5,8719.0,Taxi,Agent,11,Wednesday,4,43595.0,Medium Spender
B1229,Germany,Colombo,2024-11-03,3,Full Board,Budget,5,7335.0,Train,Online,11,Sunday,4,36675.0,Medium Spender
B1230,Germany,Galle,2024-06-23,4,Half Board,Deluxe,7,16345.0,Taxi,Travel Agency,6,Sunday,2,114415.0,High Spender
B1231,Germany,Kandy,2024-12-15,5,Breakfast,Suite,3,22954.0,Taxi,Direct,12,Sunday,4,68862.0,High Spender
B1232,UK,Kandy,2024-05-18,4,Breakfast,Deluxe,3,16221.0,Train,Direct,5,Saturday,2,48663.0,Medium Spender
B1233,India,Galle,2024-05-22,4,Full Board,Standard,7,15339.0,Train,Direct,5,Wednesday,2,107373.0,High Spender
B1234,USA,Kandy,2024-04-14,4,Breakfast,Budget,6,15668.0,Bus,Agent,4,Sunday,2,94008.0,High Spender
B1235,France,Colombo,2024-11-27,4,Half Board,Standard,4,14953.0,Bus,Travel Agency,11,Wednesday,4,59812.0,High Spender
B1236,China,Colombo,2024-07-11,5,Full Board,Budget,1,23444.0,Bus,Travel Agency,7,Thursday,3,23444.0,Medium Spender
B1237,Germany,Colombo,2024-10-17,4,Breakfast,Deluxe,1,16444.0,Taxi,Online,10,Thursday,4,16444.0,Low Spender
B1238,UK,Colombo,2024-07-04,3,Room Only,Budget,3,7371.0,Bus,Agent,7,Thursday,3,22113.0,Medium Spender
B1239,China,Colombo,2024-12-04,5,Room Only,Budget,1,24188.0,Bus,Direct,12,Wednesday,4,24188.0,Medium Spender
B1240,China,Kandy,2024-05-16,5,Half Board,Standard,2,22614.0,Bus,Agent,5,Thursday,2,45228.0,Medium Spender
B1241,India,Kandy,2024-01-09,3,Room Only,Deluxe,7,7978.0,Flight,Agent,1,Tuesday,1,55846.0,High Spender
B1242,Germany,Colombo,2024-03-29,3,Half Board,Budget,1,7582.0,Bus,Travel Agency,3,Friday,1,7582.0,Low Spender
B1243,  India  ,Colombo,2024-02-21,3,Full Board,Suite,4,7440.0,Taxi,Travel Agency,2,Wednesday,1,29760.0,Medium Spender
B1244,UK,Galle,2024-08-11,5,Half Board,Deluxe,1,24995.0,Taxi,Travel Agency,8,Sunday,3,24995.0,Medium Spender
B1245,USA,Kandy,2024-12-23,5,Full Board,Standard,7,24520.0,Train,Direct,12,Monday,4,171640.0,High Spender
B1246,USA,Negombo,2024-07-13,5,Full Board,Budget,6,27176.0,Train,Online,7,Saturday,3,163056.0,High Spender
B1247,India,Colombo,2024-07-14,3,Full Board,Suite,6,7912.0,Taxi,Online,7,Sunday,3,47472.0,Medium Spender
B1248,India,Negombo,2024-05-13,4,Breakfast,Standard,2,16060.0,Train,Online,5,Monday,2,32120.0,Medium Spender
B1249,USA,Colombo,2024-03-22,3,Room Only,Deluxe,1,8040.0,Bus,Travel Agency,3,Friday,1,8040.0,Low Spender
B1250,India,Negombo,2024-04-05,3,Full Board,Deluxe,2,8032.0,Train,Online,4,Friday,2,16064.0,Low Spender
B1251,  USA  ,Negombo,2024-03-31,4,Full Board,Suite,2,14208.0,Train,Online,3,Sunday,1,28416.0,Medium Spender
B1252,France,Colombo,2024-03-04,4,Half Board,Standard,2,15100.0,Train,Agent,3,Monday,1,30200.0,Medium Spender
B1253,UK,Colombo,2024-01-11,5,Room Only,Suite,2,23335.0,Taxi,Agent,1,Thursday,1,46670.0,Medium Spender
B1254,China,Kandy,2024-05-22,4,Breakfast,Suite,2,15630.0,Train,Agent,5,Wednesday,2,31260.0,Medium Spender
B1255,UK,Kandy,2024-01-01,4,Full Board,Suite,6,15762.0,Taxi,Travel Agency,1,Monday,1,94572.0,High Spender
B1256,India,Kandy,2024-07-26,4,Full Board,Standard,5,16073.0,Train,Online,7,Friday,3,80365.0,High Spender
B1257,India,Colombo ,2024-11-05,4,Full Board,Suite,3,14620.0,Bus,Travel Agency,11,Tuesday,4,43860.0,Medium Spender
B1258,India,Kandy,2024-03-16,4,Breakfast,Deluxe,4,14233.0,Flight,Agent,3,Saturday,1,56932.0,High Spender
B1259,India,Galle,2024-07-09,3,Full Board,Standard,4,8735.0,Train,Agent,7,Tuesday,3,34940.0,Medium Spender
B1260,India,Colombo,2024-08-26,4,Full Board,Budget,5,14381.0,Taxi,Online,8,Monday,3,71905.0,High Spender
B1261,  Germany  ,Kandy,2024-04-09,4,Breakfast,Budget,1,13937.0,Bus,Online,4,Tuesday,2,13937.0,Low Spender
B1262,Germany,Colombo,2024-07-25,4,Full Board,Deluxe,5,14479.0,Bus,Online,7,Thursday,3,72395.0,High Spender
B1263,Australia,Galle,2024-08-09,5,Room Only,Budget,2,27164.0,Taxi,Direct,8,Friday,3,54328.0,High Spender
B1264,USA,Colombo,2024-03-13,3,Room Only,Suite,3,7831.0,Flight,Online,3,Wednesday,1,23493.0,Medium Spender
B1265,UK,Kandy,2024-08-01,3,Full Board,Deluxe,2,7200.0,Flight,Agent,8,Thursday,3,14400.0,Low Spender
B1266,Germany,Colombo,2024-08-27,3,Full Board,Budget,1,8271.0,Bus,Direct,8,Tuesday,3,8271.0,Low Spender
B1267,India,Kandy ,2024-06-18,5,Half Board,Standard,6,25909.0,Bus,Agent,6,Tuesday,2,155454.0,High Spender
B1268,Germany,Colombo,2024-09-17,4,Full Board,Suite,1,16356.0,Bus,Direct,9,Tuesday,3,16356.0,Low Spender
B1269,UK,Galle,2024-05-07,4,Breakfast,Budget,6,15126.0,Bus,Travel Agency,5,Tuesday,2,90756.0,High Spender
B1270,India,Colombo,2024-03-24,5,Full Board,Budget,7,24069.0,Flight,Travel Agency,3,Sunday,1,168483.0,High Spender
B1271,India,Negombo,2024-06-19,4,Room Only,Deluxe,2,14959.0,Taxi,Travel Agency,6,Wednesday,2,29918.0,Medium Spender
B1272,France,Colombo ,2024-11-08,3,Half Board,Standard,5,7723.0,Taxi,Online,11,Friday,4,38615.0,Medium Spender
B1273,USA,Colombo,2024-08-07,4,Room Only,Standard,1,13506.0,Train,Online,8,Wednesday,3,13506.0,Low Spender
B1274,  India  ,Galle,2024-12-24,4,Room Only,Budget,2,16178.0,Bus,Online,12,Tuesday,4,32356.0,Medium Spender
B1275,Russia,Kandy,2024-04-08,3,Full Board,Suite,1,7627.0,Bus,Online,4,Monday,2,7627.0,Low Spender
B1276,UK,Kandy,2024-05-13,3,Room Only,Suite,5,7558.0,Bus,Online,5,Monday,2,37790.0,Medium Spender
B1277,UK,Kandy,2024-08-19,4,Half Board,Deluxe,6,15616.0,Taxi,Travel Agency,8,Monday,3,93696.0,High Spender
B1278,  Russia  ,Colombo,2024-06-16,3,Breakfast,Suite,2,8325.0,Flight,Online,6,Sunday,2,16650.0,Low Spender
B1279,UK,Negombo,2024-03-05,3,Room Only,Deluxe,7,7732.0,Bus,Agent,3,Tuesday,1,54124.0,High Spender
B1280,UK,Kandy,2024-12-09,5,Half Board,Standard,4,25780.0,Bus,Agent,12,Monday,4,103120.0,High Spender
B1281,UK,Galle,2024-05-09,4,Breakfast,Suite,4,15474.0,Taxi,Direct,5,Thursday,2,61896.0,High Spender
B1282,  USA  ,Galle,2024-12-03,4,Breakfast,Budget,7,15849.0,Bus,Travel Agency,12,Tuesday,4,110943.0,High Spender
B1283,India,Colombo,2024-03-12,3,Full Board,Deluxe,2,8353.0,Taxi,Online,3,Tuesday,1,16706.0,Low Spender
B1284,USA,Galle,2024-07-09,4,Room Only,Budget,4,15814.0,Train,Agent,7,Tuesday,3,63256.0,High Spender
B1285,France,Galle,2024-05-20,5,Full Board,Standard,4,26348.0,Flight,Travel Agency,5,Monday,2,105392.0,High Spender
B1286,India,Negombo,2024-08-21,3,Half Board,Deluxe,1,7851.0,Flight,Travel Agency,8,Wednesday,3,7851.0,Low Spender
B1287,Germany,Negombo,2024-10-19,3,Half Board,Standard,4,7623.0,Flight,Agent,10,Saturday,4,30492.0,Medium Spender
B1288,India,Colombo,2024-04-27,3,Breakfast,Suite,2,7835.0,Taxi,Online,4,Saturday,2,15670.0,Low Spender
B1289,India,Galle,2024-10-06,4,Room Only,Deluxe,7,15300.0,Flight,Travel Agency,10,Sunday,4,107100.0,High Spender
B1290,China,Colombo ,2024-02-29,3,Full Board,Deluxe,2,8072.0,Train,Online,2,Thursday,1,16144.0,Low Spender
B1291,China,Negombo,2024-01-11,3,Breakfast,Deluxe,2,8251.0,Bus,Travel Agency,1,Thursday,1,16502.0,Low Spender
B1292,  USA  ,Kandy,2024-05-27,4,Room Only,Budget,2,16119.0,Flight,Agent,5,Monday,2,32238.0,Medium Spender
B1293,USA,Colombo,2024-04-01,3,Full Board,Deluxe,1,8000.0,Taxi,Online,4,Monday,2,8000.0,Low Spender
B1294,USA,Kandy,2024-02-17,4,Breakfast,Suite,7,14067.0,Bus,Online,2,Saturday,1,98469.0,High Spender
B1295,Russia,Galle,2024-02-02,3,Breakfast,Deluxe,2,8035.0,Train,Travel Agency,2,Friday,1,16070.0,Low Spender
B1296,India,Colombo,2024-07-18,4,Room Only,Suite,2,14002.0,Taxi,Online,7,Thursday,3,28004.0,Medium Spender
B1297,  France  ,Negombo,2024-09-10,5,Full Board,Suite,3,25712.0,Train,Online,9,Tuesday,3,77136.0,High Spender
B1298,  Germany  ,Colombo,2024-12-06,4,Half Board,Suite,6,16012.0,Bus,Travel Agency,12,Friday,4,96072.0,High Spender
B1299,Germany,Kandy ,2024-02-29,5,Breakfast,Suite,4,25267.0,Bus,Online,2,Thursday,1,101068.0,High Spender
B1300,France,Colombo,2024-06-08,5,Full Board,Deluxe,1,26793.0,Flight,Direct,6,Saturday,2,26793.0,Medium Spender
B1301,China,Galle,2024-03-19,4,Half Board,Suite,1,16425.0,Bus,Online,3,Tuesday,1,16425.0,Low Spender
B1302,India,Colombo,2024-05-25,4,Breakfast,Budget,7,13912.0,Flight,Direct,5,Saturday,2,97384.0,High Spender
B1303,USA,Colombo,2024-03-04,3,Breakfast,Budget,2,7278.0,Bus,Online,3,Monday,1,14556.0,Low Spender
B1304,Germany,Galle,2024-06-01,5,Half Board,Budget,4,26261.0,Flight,Direct,6,Saturday,2,105044.0,High Spender
B1305,China,Colombo,2024-01-27,3,Room Only,Budget,5,7206.0,Taxi,Online,1,Saturday,1,36030.0,Medium Spender
B1306,Germany,Colombo,2024-10-29,5,Breakfast,Budget,3,23341.0,Flight,Online,10,Tuesday,4,70023.0,High Spender
B1307,UK,Galle,2024-12-15,5,Breakfast,Suite,1,25907.0,Bus,Agent,12,Sunday,4,25907.0,Medium Spender
B1308,India,Kandy,2024-07-17,3,Half Board,Deluxe,2,7847.0,Taxi,Direct,7,Wednesday,3,15694.0,Low Spender
B1309,Australia,Galle,2024-05-10,5,Full Board,Budget,1,24527.0,Train,Direct,5,Friday,2,24527.0,Medium Spender
B1311,UK,Negombo,2024-10-21,3,Breakfast,Budget,7,8313.0,Taxi,Online,10,Monday,4,58191.0,High Spender
B1312,UK,Kandy,2024-03-04,4,Half Board,Suite,4,15478.0,Bus,Travel Agency,3,Monday,1,61912.0,High Spender
B1313,UK,Kandy,2024-04-06,5,Breakfast,Suite,4,27245.0,Taxi,Online,4,Saturday,2,108980.0,High Spender
B1314,UK,Galle,2024-01-31,5,Full Board,Deluxe,2,24567.0,Bus,Agent,1,Wednesday,1,49134.0,Medium Spender
B1315,USA,Kandy,2024-09-28,3,Full Board,Deluxe,3,8230.0,Taxi,Agent,9,Saturday,3,24690.0,Medium Spender
B1316,Germany,Kandy,2024-03-23,4,Breakfast,Suite,2,13551.0,Train,Travel Agency,3,Saturday,1,27102.0,Medium Spender
B1317,Germany,Kandy,2024-03-15,3,Half Board,Deluxe,5,7607.0,Flight,Direct,3,Friday,1,38035.0,Medium Spender
B1318,India,Kandy,2024-02-02,5,Room Only,Standard,3,23760.0,Train,Agent,2,Friday,1,71280.0,High Spender
B1319,UK,Negombo,2024-06-16,5,Full Board,Deluxe,1,24905.0,Train,Online,6,Sunday,2,24905.0,Medium Spender
B1320,India,Galle,2024-05-19,5,Breakfast,Suite,6,26709.0,Bus,Online,5,Sunday,2,160254.0,High Spender
B1321,Australia,Colombo ,2024-06-21,4,Full Board,Standard,5,14500.0,Train,Travel Agency,6,Friday,2,72500.0,High Spender
B1322,UK,Kandy,2024-03-11,3,Full Board,Budget,2,7947.0,Flight,Online,3,Monday,1,15894.0,Low Spender
B1323,India,Colombo,2024-04-19,3,Half Board,Budget,1,7610.0,Taxi,Online,4,Friday,2,7610.0,Low Spender
B1324,Australia,Negombo,2024-02-17,4,Breakfast,Budget,1,15916.0,Train,Online,2,Saturday,1,15916.0,Low Spender
B1325,  UK  ,Galle,2024-01-04,4,Breakfast,Suite,3,13800.0,Train,Direct,1,Thursday,1,41400.0,Medium Spender
B1326,Australia,Galle,2024-10-11,5,Breakfast,Budget,6,22987.0,Flight,Direct,10,Friday,4,137922.0,High Spender
B1327,UK,Colombo,2024-04-01,3,Breakfast,Standard,2,7671.0,Flight,Travel Agency,4,Monday,2,15342.0,Low Spender
B1328,UK,Negombo,2024-04-14,4,Half Board,Suite,2,15563.0,Train,Travel Agency,4,Sunday,2,31126.0,Medium Spender
B1329,UK,Colombo,2024-08-03,3,Room Only,Standard,2,7317.0,Taxi,Online,8,Saturday,3,14634.0,Low Spender
B1330,UK,Galle,2024-10-11,5,Half Board,Suite,2,26643.0,Train,Travel Agency,10,Friday,4,53286.0,High Spender
B1331,USA,Colombo,2024-05-13,5,Breakfast,Budget,2,24529.0,Taxi,Travel Agency,5,Monday,2,49058.0,Medium Spender
B1332,UK,Galle,2024-01-28,3,Room Only,Suite,4,8654.0,Train,Online,1,Sunday,1,34616.0,Medium Spender
B1333,UK,Colombo,2024-01-26,5,Room Only,Standard,5,25261.0,Bus,Online,1,Friday,1,126305.0,High Spender
B1334,UK,Colombo ,2024-08-06,4,Breakfast,Standard,7,15870.0,Flight,Agent,8,Tuesday,3,111090.0,High Spender
B1335,USA,Kandy,2024-06-13,4,Breakfast,Deluxe,7,14513.0,Flight,Online,6,Thursday,2,101591.0,High Spender
B1336,China,Negombo,2024-01-16,3,Half Board,Standard,7,8387.0,Flight,Online,1,Tuesday,1,58709.0,High Spender
B1337,France,Kandy,2024-10-02,5,Half Board,Budget,7,25654.0,Flight,Agent,10,Wednesday,4,179578.0,High Spender
B1338,China,Galle,2024-09-15,5,Half Board,Deluxe,3,23296.0,Train,Travel Agency,9,Sunday,3,69888.0,High Spender
B1339,  USA  ,Colombo,2024-05-27,5,Room Only,Deluxe,4,24844.0,Taxi,Travel Agency,5,Monday,2,99376.0,High Spender
B1340,UK,Colombo,2024-05-05,4,Half Board,Deluxe,1,14584.0,Bus,Agent,5,Sunday,2,14584.0,Low Spender
B1341,UK,Colombo,2024-05-17,5,Breakfast,Deluxe,3,25806.0,Bus,Direct,5,Friday,2,77418.0,High Spender
B1342,India,Colombo,2024-01-21,5,Full Board,Budget,4,23539.0,Taxi,Travel Agency,1,Sunday,1,94156.0,High Spender
B1343,UK,Kandy,2024-11-21,5,Breakfast,Standard,1,22803.0,Flight,Online,11,Thursday,4,22803.0,Medium Spender
B1344,Germany,Negombo,2024-09-27,5,Room Only,Deluxe,6,26166.0,Train,Travel Agency,9,Friday,3,156996.0,High Spender
B1345,Germany,Kandy,2024-04-06,5,Room Only,Suite,3,23711.0,Flight,Agent,4,Saturday,2,71133.0,High Spender
B1346,India,Colombo,2024-10-19,5,Half Board,Suite,3,23292.0,Train,Travel Agency,10,Saturday,4,69876.0,High Spender
B1347,USA,Galle,2024-08-08,3,Room Only,Deluxe,7,7602.0,Taxi,Online,8,Thursday,3,53214.0,High Spender
B1348,Russia,Kandy,2024-06-30,4,Half Board,Budget,2,14709.0,Train,Direct,6,Sunday,2,29418.0,Medium Spender
B1349,India,Negombo,2024-01-12,5,Room Only,Suite,4,24038.0,Bus,Direct,1,Friday,1,96152.0,High Spender
B1350,Germany,Negombo,2024-01-12,3,Room Only,Deluxe,2,8089.0,Train,Direct,1,Friday,1,16178.0,Low Spender
B1351,Germany,Galle,2024-02-01,5,Half Board,Budget,3,25934.0,Flight,Direct,2,Thursday,1,77802.0,High Spender
B1352,UK,Galle ,2024-06-30,3,Half Board,Deluxe,6,7395.0,Train,Agent,6,Sunday,2,44370.0,Medium Spender
B1353,USA,Kandy,2024-08-26,5,Room Only,Budget,5,27377.0,Train,Online,8,Monday,3,136885.0,High Spender
B1354,UK,Kandy,2024-06-14,3,Room Only,Suite,7,7255.0,Flight,Online,6,Friday,2,50785.0,High Spender
B1355,Germany,Galle,2024-06-16,4,Room Only,Suite,5,16075.0,Flight,Online,6,Sunday,2,80375.0,High Spender
B1356,UK,Galle,2024-10-27,3,Half Board,Suite,1,8079.0,Flight,Agent,10,Sunday,4,8079.0,Low Spender
B1357,China,Kandy,2024-05-25,5,Room Only,Suite,1,26911.0,Train,Travel Agency,5,Saturday,2,26911.0,Medium Spender
B1358,UK,Colombo,2024-06-08,5,Room Only,Budget,7,25129.0,Bus,Online,6,Saturday,2,175903.0,High Spender
B1359,India,Kandy,2024-01-14,5,Breakfast,Suite,2,23353.0,Train,Agent,1,Sunday,1,46706.0,Medium Spender
B1360,UK,Kandy,2024-06-20,4,Full Board,Budget,1,14265.0,Flight,Direct,6,Thursday,2,14265.0,Low Spender
B1361,Australia,Colombo,2024-07-06,5,Room Only,Deluxe,2,24961.0,Taxi,Travel Agency,7,Saturday,3,49922.0,Medium Spender
B1362,UK,Galle ,2024-02-29,5,Breakfast,Suite,7,26732.0,Flight,Agent,2,Thursday,1,187124.0,High Spender
B1363,Australia,Kandy,2024-07-22,5,Room Only,Budget,4,23269.0,Taxi,Online,7,Monday,3,93076.0,High Spender
B1364,UK,Colombo,2024-04-21,4,Half Board,Deluxe,1,15952.0,Train,Travel Agency,4,Sunday,2,15952.0,Low Spender
B1365,France,Kandy,2024-10-14,5,Breakfast,Standard,5,26656.0,Bus,Online,10,Monday,4,133280.0,High Spender
B1366,  Germany  ,Galle,2024-08-17,3,Half Board,Deluxe,2,7963.0,Train,Travel Agency,8,Saturday,3,15926.0,Low Spender
B1367,India,Galle,2024-01-28,3,Half Board,Suite,6,8310.0,Flight,Direct,1,Sunday,1,49860.0,Medium Spender
B1368,UK,Colombo,2024-10-20,3,Room Only,Suite,3,8132.0,Train,Travel Agency,10,Sunday,4,24396.0,Medium Spender
B1369,China,Kandy,2024-11-15,5,Full Board,Deluxe,7,25263.0,Taxi,Online,11,Friday,4,176841.0,High Spender
B1370,Germany,Kandy,2024-07-15,5,Breakfast,Standard,3,25326.0,Bus,Online,7,Monday,3,75978.0,High Spender
B1371,Germany,Galle,2024-04-09,3,Breakfast,Budget,2,8542.0,Train,Direct,4,Tuesday,2,17084.0,Low Spender
B1372,India,Kandy,2024-01-29,4,Room Only,Suite,2,14693.0,Flight,Travel Agency,1,Monday,1,29386.0,Medium Spender
B1373,UK,Kandy,2024-04-20,4,Breakfast,Standard,3,15510.0,Bus,Agent,4,Saturday,2,46530.0,Medium Spender
B1374,China,Kandy,2024-01-09,4,Room Only,Deluxe,4,16161.0,Flight,Agent,1,Tuesday,1,64644.0,High Spender
B1375,India,Colombo,2024-03-16,4,Half Board,Standard,4,15482.0,Flight,Travel Agency,3,Saturday,1,61928.0,High Spender
B1376,China,Negombo,2024-04-20,3,Full Board,Suite,1,8275.0,Train,Agent,4,Saturday,2,8275.0,Low Spender
B1377,India,Negombo,2024-03-02,4,Breakfast,Deluxe,4,15124.0,Train,Direct,3,Saturday,1,60496.0,High Spender
B1378,Australia,Negombo,2024-03-25,4,Breakfast,Budget,1,15503.0,Taxi,Travel Agency,3,Monday,1,15503.0,Low Spender
B1379,  Russia  ,Colombo ,2024-07-17,5,Breakfast,Budget,1,25841.0,Bus,Online,7,Wednesday,3,25841.0,Medium Spender
B1380,Germany,Kandy,2024-05-22,3,Half Board,Budget,7,8380.0,Flight,Travel Agency,5,Wednesday,2,58660.0,High Spender
B1381,China,Colombo,2024-10-25,4,Full Board,Standard,1,15689.0,Train,Direct,10,Friday,4,15689.0,Low Spender
B1382,India,Kandy,2024-07-19,3,Room Only,Suite,2,8361.0,Taxi,Agent,7,Friday,3,16722.0,Low Spender
B1383,  Germany  ,Colombo,2024-09-08,5,Full Board,Suite,1,27409.0,Flight,Direct,9,Sunday,3,27409.0,Medium Spender
B1384,China,Colombo,2024-04-09,3,Breakfast,Suite,2,7342.0,Train,Direct,4,Tuesday,2,14684.0,Low Spender
B1385,  UK  ,Negombo,2024-07-24,3,Full Board,Budget,4,7217.0,Train,Online,7,Wednesday,3,28868.0,Medium Spender
B1387,UK,Galle,2024-05-31,4,Half Board,Budget,6,16383.0,Bus,Online,5,Friday,2,98298.0,High Spender
B1388,Germany,Negombo,2024-02-18,4,Half Board,Deluxe,1,14209.0,Train,Direct,2,Sunday,1,14209.0,Low Spender
B1389,Germany,Negombo,2024-08-25,5,Full Board,Standard,2,22875.0,Train,Online,8,Sunday,3,45750.0,Medium Spender
B1390,Germany,Galle,2024-02-22,5,Breakfast,Deluxe,5,27152.0,Taxi,Agent,2,Thursday,1,135760.0,High Spender
B1391,France,Galle,2024-12-17,5,Full Board,Standard,7,24630.0,Train,Agent,12,Tuesday,4,172410.0,High Spender
B1392,UK,Galle,2024-06-12,4,Room Only,Deluxe,2,15217.0,Taxi,Online,6,Wednesday,2,30434.0,Medium Spender
B1393,Germany,Kandy,2024-07-25,5,Room Only,Suite,4,26000.0,Taxi,Travel Agency,7,Thursday,3,104000.0,High Spender
B1394,USA,Colombo,2024-01-08,4,Room Only,Suite,5,13930.0,Train,Agent,1,Monday,1,69650.0,High Spender
B1395,China,Colombo,2024-07-20,5,Half Board,Budget,7,24175.0,Taxi,Online,7,Saturday,3,169225.0,High Spender
B1396,UK,Colombo,2024-11-29,3,Room Only,Standard,3,8108.0,Taxi,Online,11,Friday,4,24324.0,Medium Spender
B1397,China,Colombo,2024-11-15,5,Half Board,Budget,2,23134.0,Flight,Direct,11,Friday,4,46268.0,Medium Spender
B1398,China,Colombo,2024-10-04,4,Half Board,Deluxe,6,13889.0,Bus,Online,10,Friday,4,83334.0,High Spender
